leverage,protection,moneyness,rebalance,vrp_mode,window_years,start,end,terminal_wealth,cagr,max_drawdown,ruined,log_terminal
2.0,put15,0.15,daily,marked_up,10,1988-08-05,1998-08-05,9.550560761790521,0.25318822302087196,0.4590147187175967,False,2.256599871280871
2.0,put15,0.15,daily,marked_up,10,1988-09-06,1998-09-08,9.037843895909262,0.24614114642113005,0.4329502504161409,False,2.2014206388670625
2.0,put15,0.15,daily,marked_up,10,1988-10-05,1998-10-05,7.743397603304299,0.22717168604601268,0.4238996105983944,False,2.046840558119061
2.0,put15,0.15,daily,marked_up,10,1988-11-07,1998-11-09,8.782234950702827,0.24257259019980837,0.3924871013662228,False,2.1727309254485654
2.0,put15,0.15,daily,marked_up,10,1988-12-05,1998-12-07,11.523719590393663,0.2767788762568746,0.3668244676356319,False,2.4444074842634183
2.0,put15,0.15,daily,marked_up,10,1989-01-05,1999-01-05,11.20331525191949,0.27335360572588074,0.37993145662557126,False,2.4162097391359887
2.0,put15,0.15,daily,marked_up,10,1989-02-06,1999-02-08,10.320891275199592,0.2627870115713036,0.39299928473919854,False,2.334170120200201
2.0,put15,0.15,daily,marked_up,10,1989-03-06,1999-03-08,11.169683652563402,0.27280263079800227,0.37681164629034714,False,2.4132032915129495
2.0,put15,0.15,daily,marked_up,10,1989-04-05,1999-04-05,11.654154850359541,0.27838798355451133,0.37954526992195825,False,2.4556627559467943
2.0,put15,0.15,daily,marked_up,10,1989-05-05,1999-05-05,11.860719525827665,0.2806363045458007,0.36716667919422286,False,2.4732320600115987
2.0,put15,0.15,daily,marked_up,10,1989-06-05,1999-06-07,10.816641038039668,0.26872293655906887,0.38572500242382957,False,2.381085785114591
2.0,put15,0.15,daily,marked_up,10,1989-07-05,1999-07-06,11.868921814988848,0.280638108072611,0.3803466970060979,False,2.473923371723398
2.0,put15,0.15,daily,marked_up,10,1989-08-07,1999-08-09,7.619563555649738,0.22505843676061787,0.4443651075014845,False,2.0307190918967613
2.0,put15,0.15,daily,marked_up,10,1989-09-05,1999-09-07,7.156467788976855,0.21740417256628541,0.4772674310696462,False,1.9680165336855724
2.0,put15,0.15,daily,marked_up,10,1989-10-05,1999-10-05,5.952424011711177,0.1953084575717403,0.5045899638230753,False,1.7837985335201907
2.0,put15,0.15,daily,marked_up,10,1989-11-06,1999-11-08,8.286923798843869,0.23538303671641425,0.38894959528711115,False,2.114678826560223
2.0,put15,0.15,daily,marked_up,10,1989-12-05,1999-12-06,9.204190888202271,0.2484908599055824,0.36556080796263646,False,2.219658911658432
2.0,put15,0.15,daily,marked_up,10,1990-01-05,2000-01-05,8.094019961374805,0.23261900879327113,0.3695341689285153,False,2.091125512644703
2.0,put15,0.15,daily,marked_up,10,1990-02-05,2000-02-07,9.368082815443307,0.25061946819954284,0.3655608079626368,False,2.237308466504346
2.0,put15,0.15,daily,marked_up,10,1990-03-05,2000-03-06,9.314130921526498,0.2498976446178105,0.3655608079626369,False,2.2315327008846824
2.0,put15,0.15,daily,marked_up,10,1990-04-05,2000-04-05,10.145023127009951,0.2606993565467788,0.3655608079626367,False,2.316983252921306
2.0,put15,0.15,daily,marked_up,10,1990-05-07,2000-05-08,9.26261702299804,0.24920491845032355,0.36556080796263646,False,2.2259866246042628
2.0,put15,0.15,daily,marked_up,10,1990-06-05,2000-06-05,8.960898845295196,0.24515128837127387,0.38313449105540276,False,2.192870539510637
2.0,put15,0.15,daily,marked_up,10,1990-07-05,2000-07-05,9.504373922707911,0.252503552085535,0.3655608079626367,False,2.251752105565612
2.0,put15,0.15,daily,marked_up,10,1990-08-06,2000-08-07,9.014242232172467,0.24581547651685076,0.43083716950942497,False,2.1988057967909533
2.0,put15,0.15,daily,marked_up,10,1990-09-05,2000-09-05,9.41568463337003,0.2513300121930644,0.4772674310696462,False,2.2423768767643355
2.0,put15,0.15,daily,marked_up,10,1990-10-05,2000-10-05,8.412414555104913,0.2373125183642837,0.5045899638230755,False,2.1297085380223746
2.0,put15,0.15,daily,marked_up,10,1990-11-05,2000-11-06,9.078099739482274,0.2466948585912747,0.36347862204147796,False,2.2058648909184293
2.0,put15,0.15,daily,marked_up,10,1990-12-05,2000-12-05,8.933669560020144,0.2447724604808934,0.36347862204147785,False,2.1898272354561232
2.0,put15,0.15,daily,marked_up,10,1991-01-07,2001-01-08,7.909261766066437,0.22963644207085832,0.3634786220414773,False,2.0680344482289814
2.0,put15,0.15,daily,marked_up,10,1991-02-05,2001-02-05,7.145351725132778,0.2172805191501681,0.3634786220414775,False,1.9664620369207977
2.0,put15,0.15,daily,marked_up,10,1991-03-05,2001-03-05,5.4808936816787295,0.1854275733770121,0.3955677788555302,False,1.7012681682620372
2.0,put15,0.15,daily,marked_up,10,1991-04-05,2001-04-05,5.812561899848663,0.1924118872440559,0.5702235183909644,False,1.7600214202930988
2.0,put15,0.15,daily,marked_up,10,1991-05-06,2001-05-07,5.0943445140834385,0.17673807136274955,0.5690289441281431,False,1.6281310056177263
2.0,put15,0.15,daily,marked_up,10,1991-06-05,2001-06-05,5.7347594468725305,0.19080634066891222,0.5517569843824572,False,1.7465458049540314
2.0,put15,0.15,daily,marked_up,10,1991-07-05,2001-07-05,5.778541519739049,0.1917122304930836,0.5468977460964846,False,1.7541513186180757
2.0,put15,0.15,daily,marked_up,10,1991-08-05,2001-08-06,5.313708930844287,0.18170751634816362,0.5419871194134461,False,1.6702900718149423
2.0,put15,0.15,daily,marked_up,10,1991-09-05,2001-09-05,5.153728941186317,0.17815494449989533,0.5426021873898246,False,1.6397205189159154
2.0,put15,0.15,daily,marked_up,10,1991-10-07,2001-10-08,4.16196720643552,0.15319949258620458,0.6669979834357521,False,1.4259878486601318
2.0,put15,0.15,daily,marked_up,10,1991-11-05,2001-11-05,4.531175109210809,0.16308673544072105,0.6678901635204826,False,1.510981311861823
2.0,put15,0.15,daily,marked_up,10,1991-12-05,2001-12-05,4.553555039872074,0.16365984441795933,0.6695441406567726,False,1.515908255329883
2.0,put15,0.15,daily,marked_up,10,1992-01-06,2002-01-07,3.3744401129416652,0.12927181612544114,0.6940032388859492,False,1.216229418101088
2.0,put15,0.15,daily,marked_up,10,1992-02-05,2002-02-05,3.6678166551182794,0.13876218372538296,0.6684963912871078,False,1.2995965681717216
2.0,put15,0.15,daily,marked_up,10,1992-03-05,2002-03-05,3.6488956608446315,0.13821378511943339,0.6777415062275176,False,1.294424563141587
2.0,put15,0.15,daily,marked_up,10,1992-04-06,2002-04-08,4.514853138337293,0.1626191953702698,0.6025541062419233,False,1.5073726588398724
2.0,put15,0.15,daily,marked_up,10,1992-05-05,2002-05-06,2.9767383039059654,0.11523805753539618,0.7047640422954838,False,1.0908281721925126
2.0,put15,0.15,daily,marked_up,10,1992-06-05,2002-06-05,3.4700647624409893,0.13250768006536906,0.6825117563337807,False,1.244173257312269
2.0,put15,0.15,daily,marked_up,10,1992-07-06,2002-07-08,3.3961096115635203,0.12999461177430183,0.6669250697598426,False,1.2226305445959238
2.0,put15,0.15,daily,marked_up,10,1992-08-05,2002-08-05,3.3438313854579986,0.12831825460782875,0.7602478979317356,False,1.207117270942201
2.0,put15,0.15,daily,marked_up,10,1992-09-08,2002-09-09,2.902769421106037,0.11243570401421055,0.7060974696757729,False,1.065665254091189
2.0,put15,0.15,daily,marked_up,10,1992-10-05,2002-10-07,2.63237398524401,0.1015837057733524,0.7445626040640438,False,0.9678860950270657
2.0,put15,0.15,daily,marked_up,10,1992-11-05,2002-11-05,2.406965248542732,0.09182291446839064,0.7694490071911159,False,0.8783667210327026
2.0,put15,0.15,daily,marked_up,10,1992-12-07,2002-12-09,2.3256709959951123,0.08802727001083732,0.8150778756390302,False,0.8440085978302322
2.0,put15,0.15,daily,marked_up,10,1993-01-05,2003-01-06,2.1450720984018274,0.07929372682649682,0.8255299542314556,False,0.7631731641236436
2.0,put15,0.15,daily,marked_up,10,1993-02-05,2003-02-05,2.1214561452746192,0.07812192442123944,0.7883264688550514,False,0.7521027138814728
2.0,put15,0.15,daily,marked_up,10,1993-03-05,2003-03-05,2.236498861214856,0.0838312133143364,0.8146144072824226,False,0.8049116347088145
2.0,put15,0.15,daily,marked_up,10,1993-04-05,2003-04-07,2.4242496013523125,0.09255157148804294,0.7862214366622554,False,0.8855220337608478
2.0,put15,0.15,daily,marked_up,10,1993-05-05,2003-05-05,1.7967557022318672,0.06035768285785337,0.8239091585207811,False,0.5859826509981494
2.0,put15,0.15,daily,marked_up,10,1993-06-07,2003-06-09,2.334853044769448,0.08845589984275137,0.7944845647240304,False,0.8479489532814076
2.0,put15,0.15,daily,marked_up,10,1993-07-06,2003-07-07,2.657030192447821,0.1026402460780842,0.7918932060512799,False,0.9772090300732272
2.0,put15,0.15,daily,marked_up,10,1993-08-05,2003-08-05,2.861154666720466,0.11086269899504719,0.7602478979317356,False,1.0512252729774267
2.0,put15,0.15,daily,marked_up,10,1993-09-07,2003-09-08,2.5097136810367964,0.09636950667698363,0.7564554249271795,False,0.9201686753369859
2.0,put15,0.15,daily,marked_up,10,1993-10-05,2003-10-06,2.788338720762641,0.1079711633412499,0.7445626040640438,False,1.0254459779012586
2.0,put15,0.15,daily,marked_up,10,1993-11-05,2003-11-05,2.2484253579686824,0.0844078807464752,0.7797815655063879,False,0.8102301303105609
2.0,put15,0.15,daily,marked_up,10,1993-12-06,2003-12-08,2.3959394447711464,0.09126947157157472,0.814992483146899,False,0.8737754064660215
2.0,put15,0.15,daily,marked_up,10,1994-01-05,2004-01-05,2.423952462056735,0.09259113992744217,0.8255299542314556,False,0.8853994566520297
2.0,put15,0.15,daily,marked_up,10,1994-02-07,2004-02-09,2.9863752176615614,0.11556513367377175,0.7876399312076356,False,1.0940603501849173
2.0,put15,0.15,daily,marked_up,10,1994-03-07,2004-03-08,3.433280486183534,0.13122485080573032,0.8137691620517148,False,1.2335162140752887
2.0,put15,0.15,daily,marked_up,10,1994-04-05,2004-04-05,3.5608609037748793,0.13539754696380535,0.7862214366622555,False,1.2700023425315827
2.0,put15,0.15,daily,marked_up,10,1994-05-05,2004-05-05,2.377911850924921,0.09047176723442374,0.8239091585207811,False,0.8662227290049652
2.0,put15,0.15,daily,marked_up,10,1994-06-06,2004-06-07,2.7589965065109285,0.10676909056585826,0.8008452831910895,False,1.0148670290186637
2.0,put15,0.15,daily,marked_up,10,1994-07-05,2004-07-06,2.935890467544778,0.11366554560974018,0.799005728853278,False,1.0770108033617993
2.0,put15,0.15,daily,marked_up,10,1994-08-05,2004-08-05,3.180514880549444,0.12264608273963806,0.7602478979317356,False,1.1570430958081992
2.0,put15,0.15,daily,marked_up,10,1994-09-06,2004-09-07,2.75006416849352,0.10641039476875602,0.7498965963373563,False,1.0116242454038902
2.0,put15,0.15,daily,marked_up,10,1994-10-05,2004-10-05,3.306097468154931,0.12700140437919916,0.7445626040640438,False,1.1957684811647646
2.0,put15,0.15,daily,marked_up,10,1994-11-07,2004-11-08,2.6489739900809846,0.10227612720031787,0.7750296324349847,False,0.9741723914727529
2.0,put15,0.15,daily,marked_up,10,1994-12-05,2004-12-06,3.1456557130137393,0.12137452910354951,0.813840742359025,False,1.146022362224642
2.0,put15,0.15,daily,marked_up,10,1995-01-05,2005-01-05,2.6759595903026634,0.10342318232686121,0.8255299542314555,False,0.9843080413682059
2.0,put15,0.15,daily,marked_up,10,1995-02-06,2005-02-07,3.1101074315675326,0.12010132307353016,0.7867053046183231,False,1.1346572695069055
2.0,put15,0.15,daily,marked_up,10,1995-03-06,2005-03-07,3.7424248280031502,0.14101612012182718,0.8124231161406289,False,1.3197337510720168
2.0,put15,0.15,daily,marked_up,10,1995-04-05,2005-04-05,2.9966900969301324,0.11598320642712823,0.7862214366622555,False,1.097508378560203
2.0,put15,0.15,daily,marked_up,10,1995-05-05,2005-05-05,1.9342215960082372,0.06818555632660117,0.8239091585207811,False,0.6597049695823278
2.0,put15,0.15,daily,marked_up,10,1995-06-05,2005-06-06,2.1938249002123387,0.08169840542944051,0.8018843724393895,False,0.7856465501961304
2.0,put15,0.15,daily,marked_up,10,1995-07-05,2005-07-05,2.252874052076088,0.08459815981425844,0.799005728853278,False,0.8122067575688675
2.0,put15,0.15,daily,marked_up,10,1995-08-07,2005-08-08,2.5694277171372635,0.09892186951134962,0.7618230814082018,False,0.9436831959539598
2.0,put15,0.15,daily,marked_up,10,1995-09-05,2005-09-06,2.380522199677632,0.09056551550115266,0.7318365273636251,False,0.8673198752454292
2.0,put15,0.15,daily,marked_up,10,1995-10-05,2005-10-05,2.2450719322722867,0.08422200822092285,0.7445626040640438,False,0.8087375617821538
2.0,put15,0.15,daily,marked_up,10,1995-11-06,2005-11-07,1.838770891350496,0.06277640244405136,0.781637134261794,False,0.6090973545823566
2.0,put15,0.15,daily,marked_up,10,1995-12-05,2005-12-05,1.9239597509802149,0.06761755990868612,0.813840742359025,False,0.6543854325757472
2.0,put15,0.15,daily,marked_up,10,1996-01-05,2006-01-05,1.7152292866085046,0.05542897078832976,0.8255299542314555,False,0.5395467664970025
2.0,put15,0.15,daily,marked_up,10,1996-02-05,2006-02-06,1.8959472401132245,0.06603440131438809,0.7883264688550514,False,0.6397185765011516
2.0,put15,0.15,daily,marked_up,10,1996-03-05,2006-03-06,2.107016104414827,0.07736374148048508,0.8146144072824226,False,0.7452727780841696
2.0,put15,0.15,daily,marked_up,10,1996-04-08,2006-04-10,2.3753049017075165,0.0903263626446078,0.7732155267835533,False,0.8651258089129631
2.0,put15,0.15,daily,marked_up,10,1996-05-06,2006-05-08,1.545587765734957,0.044483550442252495,0.8247157848498841,False,0.4354042689006354
2.0,put15,0.15,daily,marked_up,10,1996-06-05,2006-06-05,1.5312088060065665,0.04353248982353697,0.8018843724393895,False,0.4260574927492361
2.0,put15,0.15,daily,marked_up,10,1996-07-05,2006-07-05,1.7345758362693071,0.056629189708524486,0.7990057288532779,False,0.5507629087372601
2.0,put15,0.15,daily,marked_up,10,1996-08-05,2006-08-07,2.0479841900833473,0.07428591007863572,0.7602478979317356,False,0.7168559874615988
2.0,put15,0.15,daily,marked_up,10,1996-09-05,2006-09-05,2.0567515651086055,0.07478716491947401,0.7318365273636251,False,0.721127828028619
2.0,put15,0.15,daily,marked_up,10,1996-10-07,2006-10-09,1.8078063146620709,0.06097373684767837,0.7628061649959327,False,0.5921141293852946
2.0,put15,0.15,daily,marked_up,10,1996-11-05,2006-11-06,1.5910464868376666,0.04752772521155246,0.779781565506388,False,0.46439196755712
2.0,put15,0.15,daily,marked_up,10,1996-12-05,2006-12-05,1.6611599447607188,0.052068851632194546,0.813840742359025,False,0.5075161202520683
2.0,put15,0.15,daily,marked_up,10,1997-01-06,2007-01-08,1.4540454121371988,0.03812852168201886,0.8262269707453763,False,0.3743496111801344
2.0,put15,0.15,daily,marked_up,10,1997-02-05,2007-02-05,1.688789756405036,0.053806017971031794,0.7883264688550514,False,0.5240121519278437
2.0,put15,0.15,daily,marked_up,10,1997-03-05,2007-03-05,1.6531286720367961,0.051559024125714226,0.8146144072824226,False,0.5026696573319557
2.0,put15,0.15,daily,marked_up,10,1997-04-07,2007-04-09,2.2060205556626884,0.08229798529284205,0.7661536112143439,False,0.7911902388580194
2.0,put15,0.15,daily,marked_up,10,1997-05-05,2007-05-07,1.2804792809404095,0.025021200110257436,0.8239091585207811,False,0.24723444608171927
2.0,put15,0.15,daily,marked_up,10,1997-06-05,2007-06-05,1.4514519896402882,0.03796445828398176,0.8018843724393895,False,0.3725644275595481
2.0,put15,0.15,daily,marked_up,10,1997-07-07,2007-07-09,1.4447885696724792,0.03746599223431768,0.782435233312627,False,0.3679629922930315
2.0,put15,0.15,daily,marked_up,10,1997-08-05,2007-08-06,1.3240541366104703,0.028463553074087322,0.7602478979317356,False,0.2806983453575002
2.0,put15,0.15,daily,marked_up,10,1997-09-05,2007-09-05,1.3244060941242788,0.028498796054360565,0.7318365273636251,False,0.2809641281031091
2.0,put15,0.15,daily,marked_up,10,1997-10-06,2007-10-08,1.3409530585236462,0.02976025843413055,0.7579490720400122,False,0.2933805988573624
2.0,put15,0.15,daily,marked_up,10,1997-11-05,2007-11-05,1.1335932060544105,0.012619925959450828,0.779781565506388,False,0.12539241612867688
2.0,put15,0.15,daily,marked_up,10,1997-12-05,2007-12-05,1.1011735233867603,0.009685568998190286,0.813840742359025,False,0.09637645057805246
2.0,put15,0.15,daily,marked_up,10,1998-01-05,2008-01-07,0.9010084672130036,-0.010365685330781416,0.8255299542314555,False,-0.104240623845255
2.0,put15,0.15,daily,marked_up,10,1998-02-05,2008-02-05,0.9273814625756576,-0.007511706805419904,0.7883264688550515,False,-0.07539029582099555
2.0,put15,0.15,daily,marked_up,10,1998-03-05,2008-03-05,0.9513157052082838,-0.004977816246442446,0.8146144072824226,False,-0.04990929969935365
2.0,put15,0.15,daily,marked_up,10,1998-04-06,2008-04-07,0.9538296520294808,-0.00471393242567375,0.7702504732861322,False,-0.04727018529187071
2.0,put15,0.15,daily,marked_up,10,1998-05-05,2008-05-05,0.6502475557111398,-0.04212148707960428,0.8239091585207811,False,-0.4304021336590728
2.0,put15,0.15,daily,marked_up,10,1998-06-05,2008-06-05,0.7401920181393563,-0.029632532217729213,0.8018843724393895,False,-0.30084564247196166
2.0,put15,0.15,daily,marked_up,10,1998-07-06,2008-07-07,0.6569817206349484,-0.04112318406772042,0.7918932060512799,False,-0.42009908335802104
2.0,put15,0.15,daily,marked_up,10,1998-08-05,2008-08-05,0.7918853262538371,-0.023060619053180575,0.7602478979317356,False,-0.23333868773434624
2.0,put15,0.15,daily,marked_up,10,1998-09-08,2008-09-08,0.723307124874631,-0.031868836916660315,0.7605249201183699,False,-0.3239213546643838
2.0,put15,0.15,daily,marked_up,10,1998-10-05,2008-10-06,1.1782624805144755,0.01653252832292562,0.744562604064044,False,0.16404087918187846
2.0,put15,0.15,daily,marked_up,10,1998-11-05,2008-11-05,0.7335346488222163,-0.030508724234095785,0.8194451652881305,False,-0.3098804448566637
2.0,put15,0.15,daily,marked_up,10,1998-12-07,2008-12-08,0.6921014204955189,-0.036118743248444884,0.8614267303298806,False,-0.3680227726938322
2.0,put15,0.15,daily,marked_up,10,1999-01-05,2009-01-05,0.4684721556465429,-0.07301461769353057,0.8782150572978629,False,-0.7582786120548372
2.0,put15,0.15,daily,marked_up,10,1999-02-05,2009-02-05,0.5075452288811869,-0.06555981604661387,0.8548960490535512,False,-0.6781694510890789
2.0,put15,0.15,daily,marked_up,10,1999-03-05,2009-03-05,0.6218054266205331,-0.0463955366480826,0.8771567687940913,False,-0.47512805411905745
2.0,put15,0.15,daily,marked_up,10,1999-04-05,2009-04-06,0.562624848475022,-0.05586924574145613,0.8803279470744297,False,-0.5751422166869667
2.0,put15,0.15,daily,marked_up,10,1999-05-05,2009-05-05,0.3778583742835761,-0.09272552981285609,0.9139614771998599,False,-0.9732358247768137
2.0,put15,0.15,daily,marked_up,10,1999-06-07,2009-06-08,0.37749318516918434,-0.09278905763860901,0.9069457442252775,False,-0.9742027629879686
2.0,put15,0.15,daily,marked_up,10,1999-07-06,2009-07-06,0.3352603964522978,-0.10351150243914553,0.8938938108730102,False,-1.0928477462577877
2.0,put15,0.15,daily,marked_up,10,1999-08-05,2009-08-05,0.40388813093143483,-0.08666206054668935,0.875321392589594,False,-0.9066173430009395
2.0,put15,0.15,daily,marked_up,10,1999-09-07,2009-09-08,0.32822571014347784,-0.10538305232331246,0.8902295145384042,False,-1.114053766576893
